frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,125.1,,,,,,,,,,,,,,,,,,,40,35,282,2.3196619764096074,18.68984792421455,,,,,,,,,,,,,
1,125.1,,,,,,,,,,,,,,,,,,,64,56,286,,,,,,,,,,,,,,,
2,226.9,,,,,,,,,,,,,,,,,,,32,42,738,,,,,,,,,,,,,,,
3,248.9,,,,,,,,,,,,,,,,,,,40,151,11,10.007684526795735,0.7290366211573052,,,,,,,,,,,,,
92,3843.1,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,902,675,59.78100293489902,44.736338116470996,0.3299925793237939,-0.1423832295163576,-22.813365594440924,-3.0197927787138497
93,3882.3,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,0.0,0.4209208462694295,0.0,-4.288546574319207,,,,,,,,,,12,902,676,59.78100293489902,44.80261417293985,-0.9751275572255961,-0.16076598852012872,-31.34374819243978,-15.561547248536755
94,3942.9,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,0.0,0.3392714407420705,0.0,-3.394411613227317,,,,,,,,,,12,900,675,59.64845082196133,44.736338116470996,-3.2219890877141215,-1.1280199488151457,-44.057730723761175,-18.568229610125854
95,4010.7,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,898,674,59.51589870902364,44.67006206000215,-6.2702823493462185,-2.2744920942772078,-55.9488650579459,-22.423033769744993
96,4078.6,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,890,671,58.98569025727287,44.47123389059561,-10.08076818110964,-3.9525606823198203,-61.42895301880891,-23.071103732611455
97,4142.8,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,877,666,58.12410152317788,44.139853608251386,-15.848117143605363,-6.138390392350417,-82.26671205654131,-31.560539209636723
98,4183.7,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,869,663,57.59389307142711,43.94102543884485,-19.735386097127122,-7.796803227090706,-99.71707422275816,-41.418713430411046
99,4220.8,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,859,659,56.93113250673865,43.67592121296946,-22.53085362722651,-8.715198817970848,-113.67773398705384,-43.91396146641836
100,4278.8,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,833,649,55.207955038548654,43.01316064828101,-27.887008036901936,-10.705036936425408,-94.77580108017301,-35.59602761499551
101,4310.8,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,-0.23780127208057716,0.0,-3.741955500874533,,,,,,,,,,12,819,643,54.28009024798481,42.61550430946793,-30.793444321661983,-11.794214930087492,-74.28856267000076,-21.48312296607634
102,4378.6,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,784,630,51.9604282715752,41.753915575372936,-36.72874404877096,-14.00900687576822,-66.27018010096187,-23.181197694511525
103,4410.8,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,765,623,50.70118319866713,41.28998318009101,-38.54758109019965,-14.769384372396678,-66.7480330607015,-25.984994142144938
104,4445.9,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,613,61.63673251602671,40.62722261540255,0.0,-0.0901108104616656,0.0,5.928342793530523,,,,,,,,,,12,746,616,49.44193812575906,40.82605078480909,-40.954331416914236,-15.571555675577654,-76.13167560168394,-34.43605905450367
105,4510.8,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,702,599,46.52579164112984,39.69935782483871,-45.60929579230268,-17.27797617759016,-68.08007320511562,-26.273708535774965
106,4578.9,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,653,580,43.27826487415639,38.440112751930634,-49.997088714343626,-18.994773371239948,-69.47454426403385,-24.287331840523517
107,4611.4,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.005253494469569825,0.0,-4.775904063243691,,,,,,,,,,12,628,570,41.62136346243524,37.77735218724218,-52.050074475688284,-20.067791947723055,-57.95585380948273,-19.899122481996653
108,4710.6,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,544,539,36.054174719052185,35.72279443670795,-57.948291309456934,-22.03348702119412,-55.43339543506701,-21.329002611411813
109,4743.1,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,515,528,34.13216908145565,34.99375781555065,-60.66720864550444,-23.20084648243943,-60.49037572574394,-26.943765738032607
110,4779.1,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,613,61.63673251602671,40.62722261540255,0.0,0.10802899168111872,0.0,6.001610648950888,,,,,,,,,,12,484,515,32.07761133092143,34.13216908145565,-63.36802407786366,-23.93685217637471,-77.02267454084932,-26.24351590383088
111,4811.0,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,452,504,29.95677752391836,33.403132460298345,-64.88666205894793,-24.845658850602437,-82.78116132770242,-34.69035654014855
112,4843.0,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,12,419,491,27.76966766044644,32.54154372620335,-66.45738948252121,-25.432740967572535,-55.429160550868545,-17.738806536904686
113,4910.8,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,0.0,0.251999054169863,0.0,-3.8152771259631195,,,,,,,,,,13,348,464,23.064067651158382,30.752090201544508,-72.84506046127213,-27.629991740299854,-66.89587342283299,-29.840608073771968
114,4942.9,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,13,312,450,20.67812961827993,29.824225410980667,-73.89006389355927,-28.181331518195023,-53.7374411682999,-15.888455705379695
115,4979.8,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,13,274,436,18.159639472463784,28.89636062041682,-76.65806878068614,-29.082014881099948,-93.7035777263962,-35.61315126320363
116,5042.9,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,14,194,405,12.85755495495611,26.8418028698826,,,,
117,5078.8,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,-0.10530357659168553,0.0,-1.5497215098114072,0.0,,,,,,,,,,14,153,390,10.140236639733427,25.84766202284991,,,,
118,5175.2,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,14,21,340,1.3917971858457645,22.533859199407615,,,,
119,5274.9,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
120,5311.1,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,929,614,61.57045645955787,40.693498671871396,0.11906513196467235,0.2370895674514073,3.481436607154135,2.0412360520999324,,,,,,,,,,,,,,,,,,
121,5374.9,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
122,5411.0,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
123,5475.0,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,615,61.63673251602671,40.75977472834025,0.18671350405939618,-0.06701134056016281,-2.655953116065373,-5.752046400014158,,,,,,,,,,,,,,,,,,
124,5542.7,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
125,5581.1,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
126,5615.6,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,-0.22398917422863496,0.0,3.5190757930657695,,,,,,,,,,,,,,,,,,
127,5675.3,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
128,5711.4,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
129,5742.9,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.2462137334477891,0.0,3.8682440447414064,,,,,,,,,,,,,,,,,,
130,5775.0,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
131,5842.7,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
132,5875.0,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,13,930,615,61.63673251602671,40.75977472834025,0.0,0.01366959966591208,0.0,-7.388972792385258,,,,,,,,,,,,,,,,,,
133,5910.9,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.25498859021212933,0.0,3.7525914674338483,,,,,,,,,,,,,,,,,,
134,5943.0,15,778,190,51.56277193276213,12.592450729080726,0.0,0.0,0.0,0.0,14,930,614,61.63673251602671,40.693498671871396,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
135,6010.8,15,778,190,51.56277193276213,12.592450729080726,,,,,14,930,614,61.63673251602671,40.693498671871396,,,,,,,,,,,,,,,,,,,,,,
136,6042.8,15,778,190,51.56277193276213,12.592450729080726,,,,,13,930,615,61.63673251602671,40.75977472834025,,,,,,,,,,,,,,,,,,,,,,
137,6075.3,15,778,190,51.56277193276213,12.592450729080726,,,,,13,930,614,61.63673251602671,40.693498671871396,,,,,,,,,,,,,,,,,,,,,,
